datetime,Hot Blast PressureBar,Hot Blast Temp.oC,Hot Blast VolumeNm3/Hr.,O2 Enrichment %,OxygenFlowNm3/Hr.,PermeabilityKgs/Hr.,RAFToC,SteamKgs/Hr.,TopPressureBar,TuyereVelocitym/s,Differential PressureTotalBar,Charges/Hrs.,StockRodLevel,COKE_ASH%,COKE_FC%,COKE_IM%,COKE_MOIST%,COKE_MT,COKE_VM%,NUTCOKE_ASH%,NUTCOKE_FC%,NUTCOKE_IM%,NUTCOKE_MOIST%,NUTCOKE_MT,NUTCOKE_VM%,PCI_2_%Ash,PCI_2_%FC,PCI_2_%IM,PCI_2_MT,PCI_2_%VM,Sinter_SP_MT,Sinter_SP_02_Al2O3%,Sinter_SP_02_Basicity,Sinter_SP_02_CaO%,Sinter_SP_02_Cold_Strength_AI,Sinter_SP_02_Cold_strength_TI,Sinter_SP_02_Fe(T)%,Sinter_SP_02_FeO%,Sinter_SP_02_Hot_strength_RDI,Sinter_SP_02_Hot_strength_RI,Sinter_SP_02_K2O%,Sinter_SP_02_MgO%,Sinter_SP_02_MnO%,Sinter_SP_02_Na2O%,Sinter_SP_02_P%,Sinter_SP_02_SiO2%,Sinter_SP_02_TiO2%,ORE_%Al2O3,ORE_%CaO,ORE_%Fe(T),ORE_%K2O,ORE_%LOI,ORE_%MgO,ORE_%MnO,ORE_MT,ORE_%Na2O,ORE_%P,ORE_%SiO2,ORE_%TiO2,ORE_%TM,Geomin Type,FLUX_Al2O3%,FLUX_CaO%,FLUX_Fe2O3%,FLUX_LOI%,FLUX_MgO%,FLUX_MT,FLUX_SiO2%,FLUX_TM%,COKE_DISCHARGE_TIME,WEIGHTED_COKE_ANGLE,TOTAL_COKE_PORTIONS,NON_COKE_DISCHARGE_TIME,WEIGHTED_NON_COKE_ANGLE,TOTAL_NON_COKE_PORTIONS,UnitCost Lakhs/Thm,ActualKg/Thm.,FurnaceTopGasAnalysisCO2ETACO,Act. Fuel RateKg/Thm.,Coke Rate Kg/Thm,ProductionTonnesPerHr
2025-01-29 06:00:00,2.42,1178.0,97272.0,3.237553145,3910.0,1313.0,2337.0,0.0,1.18,235.0,1.24,7.0,1.3,11.80623945,86.66937662,0.442531315,5.498776608,261.4043333,1.081852609,11.47,87.04,0.45,7.6,27.54866667,1.04,10.62,70.28,0.92,81.33,18.18,807.1303333,2.32,2.079207921,10.5,5.02,80.51222222,55.57,10.03,29.16,66.02,0.065,1.89,0.03,0.05,0.054,5.05,0.17,0.131006861,0.004175517,3.320580277,0.000730716,0.120568067,0.003653578,0.003131638,313.062993,0.000574134,0.002870668,0.187898287,0.010230018,0.109607334,1.0,0.46,0.0,0.73,1.21,0.0,18.23333333,96.56,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,126.21000000000001,128.0,40.84507042,565.0,437.0,79.296875
2025-01-29 07:00:00,2.44,1185.0,97440.0,3.231975414,3910.0,1308.0,2349.0,0.0,1.2,236.0,1.24,7.0,1.3,11.80623945,86.66937662,0.442531315,5.498776608,261.4043333,1.081852609,11.47,87.04,0.45,7.6,27.54866667,1.04,10.62,70.28,0.92,81.33,18.18,807.1303333,2.32,2.079207921,10.5,5.02,80.51222222,55.57,10.03,29.16,66.02,0.065,1.89,0.03,0.05,0.054,5.05,0.17,0.131006861,0.004175517,3.320580277,0.000730716,0.120568067,0.003653578,0.003131638,313.062993,0.000574134,0.002870668,0.187898287,0.010230018,0.109607334,1.0,0.46,0.0,0.73,1.21,0.0,18.23333333,96.56,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,125.5475,123.0,41.01229896,560.0,437.0,79.83739837
2025-01-29 08:00:00,2.46,1173.0,97480.0,3.229824591,3909.0,1288.0,2340.0,0.0,1.2,233.0,1.26,6.0,1.3,11.83296826,86.57264781,0.51993883,5.514826712,261.4043333,1.074445093,11.47,87.04,0.45,7.6,27.54866667,1.04,10.39,70.22,1.04,81.33,18.35,807.1303333,2.42,2.056530214,10.55,5.02,80.51222222,55.46,9.9,29.16,66.02,0.065,1.8,0.02,0.058,0.056,5.13,0.17,3.002371982,0.083245064,29.86832903,0.014429144,4.550730176,0.066596051,0.099894077,313.062993,0.040512598,0.107663616,4.334293009,0.308561705,2.552848635,1.0,0.41,0.0,0.71,1.35,0.0,18.23333333,96.56,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,125.945,126.0,40.60707457,563.0,437.0,79.36507937
2025-01-29 09:00:00,2.46,1154.0,97381.0,3.233932069,3910.0,1285.0,2332.0,0.0,1.2,229.0,1.26,6.0,1.3,11.83296826,86.57264781,0.51993883,5.514826712,261.4043333,1.074445093,11.47,87.04,0.45,7.6,27.54866667,1.04,10.39,70.22,1.04,81.33,18.35,807.1303333,2.42,2.056530214,10.55,5.02,80.51222222,55.46,9.9,29.16,66.02,0.065,1.8,0.02,0.058,0.056,5.13,0.17,3.002371982,0.083245064,29.86832903,0.014429144,4.550730176,0.066596051,0.099894077,313.062993,0.040512598,0.107663616,4.334293009,0.308561705,2.552848635,1.0,0.41,0.0,0.71,1.35,0.0,18.23333333,96.56,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,125.8125,125.0,39.78162829,562.0,437.0,79.2
2025-01-29 10:00:00,2.42,1192.0,97032.0,3.24555481,3910.0,1326.0,2352.0,0.0,1.2,237.0,1.22,7.0,1.5,11.83296826,86.57264781,0.51993883,5.514826712,261.4043333,1.074445093,11.47,87.04,0.45,7.6,27.54866667,1.04,10.39,70.22,1.04,81.33,18.35,807.1303333,2.42,2.056530214,10.55,5.02,80.51222222,55.46,9.9,29.16,66.02,0.065,1.8,0.02,0.058,0.056,5.13,0.17,3.002371982,0.083245064,29.86832903,0.014429144,4.550730176,0.066596051,0.099894077,313.062993,0.040512598,0.107663616,4.334293009,0.308561705,2.552848635,1.0,0.41,0.0,0.71,1.35,0.0,18.23333333,96.56,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,125.8125,125.0,39.63328632,562.0,437.0,85.12
2025-01-29 11:00:00,2.42,1207.0,95522.0,3.30271786,3917.0,1303.0,2344.0,0.0,1.2,236.0,1.22,6.0,1.5,11.83296826,86.57264781,0.51993883,5.514826712,261.4043333,1.074445093,11.47,87.04,0.45,7.6,27.54866667,1.04,10.39,70.22,1.04,81.33,18.35,807.1303333,2.42,2.056530214,10.55,5.02,80.51222222,55.46,9.9,29.16,66.02,0.065,1.8,0.02,0.058,0.056,5.13,0.17,3.002371982,0.083245064,29.86832903,0.014429144,4.550730176,0.066596051,0.099894077,313.062993,0.040512598,0.107663616,4.334293009,0.308561705,2.552848635,1.0,0.41,0.0,0.71,1.35,0.0,18.23333333,96.56,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,124.6375,135.0,41.00238663,562.0,427.0,79.7037037
2025-02-01 00:00:00,2.37,1148.0,96241.0,3.554002017,4247.0,1434.0,2287.0,0.0,1.25,219.0,1.12,6.0,1.3,11.0767272,87.55124518,0.403986192,3.160368205,232.914,0.968041423,11.12,87.42,0.43,6.1,30.822,1.03,9.62,70.84,0.94,87.36666667,18.6,753.5313333,2.38,1.96969697,10.4,5.244444444,78.91111111,55.45,9.51,32.63025,69.83,0.063,1.83,0.06,0.054,0.055,5.28,0.17,2.231936967,0.069386641,20.65409028,0.005396739,2.972061143,0.030838507,0.073241455,292.7765727,0.001541925,0.077867231,3.157092187,0.259043461,1.387732829,1.0,0.45,0.0,0.73,1.26,0.0,13.31,96.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,119.3,140.0,42.08816705,543.0,403.0,82.14285714
2025-02-01 01:00:00,2.38,1145.0,96715.0,3.53160619,4241.0,1424.0,2268.0,0.0,1.24,219.0,1.14,6.0,1.3,11.0767272,87.55124518,0.403986192,3.160368205,232.914,0.968041423,11.12,87.42,0.43,6.1,30.822,1.03,9.62,70.84,0.94,87.36666667,18.6,753.5313333,2.38,1.96969697,10.4,5.244444444,78.91111111,55.45,9.51,32.63025,69.83,0.063,1.83,0.06,0.054,0.055,5.28,0.17,2.231936967,0.069386641,20.65409028,0.005396739,2.972061143,0.030838507,0.073241455,292.7765727,0.001541925,0.077867231,3.157092187,0.259043461,1.387732829,1.0,0.45,0.0,0.73,1.26,0.0,13.31,96.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,119.035,138.0,42.32209738,541.0,403.0,86.44927536
2025-02-01 02:00:00,2.4,1145.0,97515.0,3.540617138,4287.0,1452.0,2297.0,0.0,1.25,218.0,1.15,7.0,1.3,11.0767272,87.55124518,0.403986192,3.160368205,232.914,0.968041423,11.12,87.42,0.43,6.1,30.822,1.03,9.62,70.84,0.94,87.36666667,18.6,753.5313333,2.38,1.96969697,10.4,5.244444444,78.91111111,55.45,9.51,32.63025,69.83,0.063,1.83,0.06,0.054,0.055,5.28,0.17,2.231936967,0.069386641,20.65409028,0.005396739,2.972061143,0.030838507,0.073241455,292.7765727,0.001541925,0.077867231,3.157092187,0.259043461,1.387732829,1.0,0.45,0.0,0.73,1.26,0.0,13.31,96.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.6375,135.0,41.13341204,538.0,403.0,83.85185185
2025-02-01 03:00:00,2.39,1149.0,98060.0,3.301836507,4020.0,1483.0,2292.0,0.0,1.25,221.0,1.14,6.0,1.3,11.0767272,87.55124518,0.403986192,3.160368205,232.914,0.968041423,11.12,87.42,0.43,6.1,30.822,1.03,9.62,70.84,0.94,87.36666667,18.6,753.5313333,2.38,1.96969697,10.4,5.244444444,78.91111111,55.45,9.51,32.63025,69.83,0.063,1.83,0.06,0.054,0.055,5.28,0.17,2.231936967,0.069386641,20.65409028,0.005396739,2.972061143,0.030838507,0.073241455,292.7765727,0.001541925,0.077867231,3.157092187,0.259043461,1.387732829,1.0,0.45,0.0,0.73,1.26,0.0,13.31,96.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.6375,135.0,41.91176471,538.0,403.0,82.22222222
2025-02-01 04:00:00,2.37,1140.0,97357.0,3.319046806,4012.0,1453.0,2282.0,0.0,1.25,220.0,1.12,7.0,1.3,11.0767272,87.55124518,0.403986192,3.160368205,232.914,0.968041423,11.12,87.42,0.43,6.1,30.822,1.03,9.62,70.84,0.94,87.36666667,18.6,753.5313333,2.38,1.96969697,10.4,5.244444444,78.91111111,55.45,9.51,32.63025,69.83,0.063,1.83,0.06,0.054,0.055,5.28,0.17,2.231936967,0.069386641,20.65409028,0.005396739,2.972061143,0.030838507,0.073241455,292.7765727,0.001541925,0.077867231,3.157092187,0.259043461,1.387732829,1.0,0.45,0.0,0.73,1.26,0.0,13.31,96.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.6375,135.0,40.86481349,538.0,403.0,82.96296296
2025-02-01 05:00:00,2.39,1148.0,97416.0,3.314559802,4009.0,1433.0,2287.0,0.0,1.26,220.0,1.13,6.0,1.3,11.0767272,87.55124518,0.403986192,3.160368205,232.914,0.968041423,11.12,87.42,0.43,6.1,30.822,1.03,9.62,70.84,0.94,87.36666667,18.6,753.5313333,2.38,1.96969697,10.4,5.244444444,78.91111111,55.45,9.51,32.63025,69.83,0.063,1.83,0.06,0.054,0.055,5.28,0.17,2.231936967,0.069386641,20.65409028,0.005396739,2.972061143,0.030838507,0.073241455,292.7765727,0.001541925,0.077867231,3.157092187,0.259043461,1.387732829,1.0,0.45,0.0,0.73,1.26,0.0,13.31,96.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.6375,135.0,41.85771685,538.0,403.0,83.92592593
2025-02-01 06:00:00,2.39,1142.0,98333.0,3.282855533,4008.0,1411.0,2292.0,0.0,1.23,222.0,1.16,6.0,1.3,11.0767272,87.55124518,0.403986192,3.160368205,232.914,0.968041423,11.12,87.42,0.43,6.1,30.822,1.03,9.62,70.84,0.94,87.36666667,18.6,753.5313333,2.38,1.96969697,10.4,5.244444444,78.91111111,55.45,9.51,32.63025,69.83,0.063,1.83,0.06,0.054,0.055,5.28,0.17,2.231936967,0.069386641,20.65409028,0.005396739,2.972061143,0.030838507,0.073241455,292.7765727,0.001541925,0.077867231,3.157092187,0.259043461,1.387732829,1.0,0.45,0.0,0.73,1.26,0.0,13.31,96.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.71000000000001,128.0,42.90788539,531.0,403.0,84.765625
2025-02-01 07:00:00,2.44,1128.0,100727.0,3.200096103,4002.0,1392.0,2311.0,0.0,1.23,222.0,1.21,7.0,1.3,11.0767272,87.55124518,0.403986192,3.160368205,232.914,0.968041423,11.12,87.42,0.43,6.1,30.822,1.03,9.62,70.84,0.94,87.36666667,18.6,753.5313333,2.38,1.96969697,10.4,5.244444444,78.91111111,55.45,9.51,32.63025,69.83,0.063,1.83,0.06,0.054,0.055,5.28,0.17,2.231936967,0.069386641,20.65409028,0.005396739,2.972061143,0.030838507,0.073241455,292.7765727,0.001541925,0.077867231,3.157092187,0.259043461,1.387732829,1.0,0.45,0.0,0.73,1.26,0.0,13.31,96.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.71000000000001,128.0,42.61512765,531.0,403.0,77.890625
2025-02-01 08:00:00,2.46,1131.0,100805.0,3.198420233,4003.0,1410.0,2307.0,0.0,1.26,221.0,1.2,7.0,1.3,11.14861674,87.43926359,0.444078243,2.959907949,232.914,0.968041423,11.25,87.27,0.44,6.2,30.822,1.04,9.45,71.01,1.0,87.36666667,18.54,753.5313333,2.4,1.94,10.27,5.244444444,78.91111111,55.56,8.84,32.59675,69.83,0.057,1.75,0.07,0.061,0.058,5.29,0.17,2.000923165,0.136609212,21.57621967,0.026920051,3.025492256,0.032143344,0.104465868,292.7765727,0.000803584,0.069911773,3.567911186,0.241878664,1.848242281,1.0,0.47,0.0,0.73,1.19,0.0,13.31,96.74,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.5775,127.0,41.32349441,530.0,403.0,81.1023622
2025-02-01 09:00:00,2.45,1140.0,99599.0,3.240351115,4007.0,1410.0,2305.0,0.0,1.27,220.0,1.18,6.0,1.3,11.14861674,87.43926359,0.444078243,2.959907949,232.914,0.968041423,11.25,87.27,0.44,6.2,30.822,1.04,9.45,71.01,1.0,87.36666667,18.54,753.5313333,2.4,1.94,10.27,5.244444444,78.91111111,55.56,8.84,32.59675,69.83,0.057,1.75,0.07,0.061,0.058,5.29,0.17,2.000923165,0.136609212,21.57621967,0.026920051,3.025492256,0.032143344,0.104465868,292.7765727,0.000803584,0.069911773,3.567911186,0.241878664,1.848242281,1.0,0.47,0.0,0.73,1.19,0.0,13.31,96.74,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.8425,129.0,42.11511465,532.0,403.0,81.9379845
2025-02-01 10:00:00,2.39,1140.0,97750.0,3.304066492,4010.0,1473.0,2305.0,0.0,1.27,222.0,1.12,7.0,1.3,11.14861674,87.43926359,0.444078243,2.959907949,232.914,0.968041423,11.25,87.27,0.44,6.2,30.822,1.04,9.45,71.01,1.0,87.36666667,18.54,753.5313333,2.4,1.94,10.27,5.244444444,78.91111111,55.56,8.84,32.59675,69.83,0.057,1.75,0.07,0.061,0.058,5.29,0.17,2.000923165,0.136609212,21.57621967,0.026920051,3.025492256,0.032143344,0.104465868,292.7765727,0.000803584,0.069911773,3.567911186,0.241878664,1.848242281,1.0,0.47,0.0,0.73,1.19,0.0,13.31,96.74,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.71000000000001,128.0,41.97355996,531.0,403.0,81.09375
2025-02-01 11:00:00,2.42,1138.0,96842.0,3.334190337,4009.0,1414.0,2301.0,0.0,1.28,216.0,1.14,6.0,1.3,11.14861674,87.43926359,0.444078243,2.959907949,232.914,0.968041423,11.25,87.27,0.44,6.2,30.822,1.04,9.45,71.01,1.0,87.36666667,18.54,753.5313333,2.4,1.94,10.27,5.244444444,78.91111111,55.56,8.84,32.59675,69.83,0.057,1.75,0.07,0.061,0.058,5.29,0.17,2.000923165,0.136609212,21.57621967,0.026920051,3.025492256,0.032143344,0.104465868,292.7765727,0.000803584,0.069911773,3.567911186,0.241878664,1.848242281,1.0,0.47,0.0,0.73,1.19,0.0,13.31,96.74,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.71000000000001,128.0,42.36194119,531.0,403.0,81.328125
2025-02-01 12:00:00,2.44,1139.0,96713.0,3.343626887,4015.0,1417.0,2301.0,0.0,1.3,215.0,1.14,7.0,1.3,11.14861674,87.43926359,0.444078243,2.959907949,232.914,0.968041423,11.25,87.27,0.44,6.2,30.822,1.04,9.45,71.01,1.0,87.36666667,18.54,753.5313333,2.4,1.94,10.27,5.244444444,78.91111111,55.56,8.84,32.59675,69.83,0.057,1.75,0.07,0.061,0.058,5.29,0.17,2.000923165,0.136609212,21.57621967,0.026920051,3.025492256,0.032143344,0.104465868,292.7765727,0.000803584,0.069911773,3.567911186,0.241878664,1.848242281,1.0,0.47,0.0,0.73,1.19,0.0,13.31,96.74,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.71000000000001,128.0,42.43223795,531.0,403.0,81.40625
2025-02-01 13:00:00,2.4,1139.0,96061.0,3.374680877,4025.0,1452.0,2286.0,0.0,1.3,215.0,1.1,6.0,1.3,11.14861674,87.43926359,0.444078243,2.959907949,232.914,0.968041423,11.25,87.27,0.44,6.2,30.822,1.04,9.45,71.01,1.0,87.36666667,18.54,753.5313333,2.4,1.94,10.27,5.244444444,78.91111111,55.56,8.84,32.59675,69.83,0.057,1.75,0.07,0.061,0.058,5.29,0.17,2.000923165,0.136609212,21.57621967,0.026920051,3.025492256,0.032143344,0.104465868,292.7765727,0.000803584,0.069911773,3.567911186,0.241878664,1.848242281,1.0,0.47,0.0,0.73,1.19,0.0,13.31,96.74,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.975,130.0,42.56373938,533.0,403.0,80.76923077
2025-02-01 14:00:00,2.4,1139.0,94978.0,3.41736665,4030.0,1440.0,2287.0,0.0,1.3,212.0,1.1,6.0,1.3,11.14861674,87.43926359,0.444078243,2.959907949,232.914,0.968041423,11.25,87.27,0.44,6.2,30.822,1.04,9.45,71.01,1.0,87.36666667,18.54,753.5313333,2.4,1.94,10.27,5.244444444,78.91111111,55.56,8.84,32.59675,69.83,0.057,1.75,0.07,0.061,0.058,5.29,0.17,2.000923165,0.136609212,21.57621967,0.026920051,3.025492256,0.032143344,0.104465868,292.7765727,0.000803584,0.069911773,3.567911186,0.241878664,1.848242281,1.0,0.47,0.0,0.73,1.19,0.0,13.31,96.74,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.975,130.0,42.69075351,533.0,403.0,81.38461538
2025-02-01 15:00:00,2.35,1145.0,93500.0,3.471342375,4030.0,1434.0,2270.0,0.0,1.26,214.0,1.09,6.0,1.3,11.14861674,87.43926359,0.444078243,2.959907949,232.914,0.968041423,11.25,87.27,0.44,6.2,30.822,1.04,9.45,71.01,1.0,87.36666667,18.54,753.5313333,2.4,1.94,10.27,5.244444444,78.91111111,55.56,8.84,32.59675,69.83,0.057,1.75,0.07,0.061,0.058,5.29,0.17,2.000923165,0.136609212,21.57621967,0.026920051,3.025492256,0.032143344,0.104465868,292.7765727,0.000803584,0.069911773,3.567911186,0.241878664,1.848242281,1.0,0.47,0.0,0.73,1.19,0.0,13.31,96.74,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.55,140.0,42.52368847,540.0,400.0,82.28571429
2025-02-01 16:00:00,2.36,1149.0,92635.0,3.508073469,4035.0,1462.0,2267.0,0.0,1.3,211.0,1.06,6.0,1.3,11.2567272,87.33320376,0.43603682,3.239861923,232.914,0.974032218,11.1,87.44,0.42,6.0,30.822,1.04,9.5,70.77,0.98,87.36666667,18.75,753.5313333,2.4,1.916356877,10.31,5.244444444,78.91111111,55.36,9.24,32.6135,69.83,0.066,1.89,0.08,0.055,0.059,5.38,0.17,2.120147378,0.046257761,20.84683095,0.021972436,2.752336778,0.038548134,0.119499216,292.7765727,0.00578222,0.076325306,3.207204761,0.222422734,1.387732829,1.0,0.63,0.0,0.79,1.32,0.0,13.31,94.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.6825,141.0,42.26755218,541.0,400.0,82.55319149
2025-02-01 17:00:00,2.35,1135.0,93041.0,3.490183298,4032.0,1457.0,2277.0,0.0,1.28,211.0,1.07,6.0,1.3,11.2567272,87.33320376,0.43603682,3.239861923,232.914,0.974032218,11.1,87.44,0.42,6.0,30.822,1.04,9.5,70.77,0.98,87.36666667,18.75,753.5313333,2.4,1.916356877,10.31,5.244444444,78.91111111,55.36,9.24,32.6135,69.83,0.066,1.89,0.08,0.055,0.059,5.38,0.17,2.120147378,0.046257761,20.84683095,0.021972436,2.752336778,0.038548134,0.119499216,292.7765727,0.00578222,0.076325306,3.207204761,0.222422734,1.387732829,1.0,0.63,0.0,0.79,1.32,0.0,13.31,94.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.8875,135.0,42.58779166,535.0,400.0,81.18518519
2025-02-01 18:00:00,2.35,1135.0,93770.0,3.456206026,4024.0,1470.0,2290.0,0.0,1.3,212.0,1.05,6.0,1.3,11.2567272,87.33320376,0.43603682,3.239861923,232.914,0.974032218,11.1,87.44,0.42,6.0,30.822,1.04,9.5,70.77,0.98,87.36666667,18.75,753.5313333,2.4,1.916356877,10.31,5.244444444,78.91111111,55.36,9.24,32.6135,69.83,0.066,1.89,0.08,0.055,0.059,5.38,0.17,2.120147378,0.046257761,20.84683095,0.021972436,2.752336778,0.038548134,0.119499216,292.7765727,0.00578222,0.076325306,3.207204761,0.222422734,1.387732829,1.0,0.63,0.0,0.79,1.32,0.0,13.31,94.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.77,136.0,41.80657366,535.0,399.0,77.79411765
2025-02-01 20:00:00,2.38,1135.0,94800.0,3.42377804,4030.0,1467.0,2285.0,0.0,1.3,213.0,1.08,7.0,1.3,11.2567272,87.33320376,0.43603682,3.239861923,232.914,0.974032218,11.1,87.44,0.42,6.0,30.822,1.04,9.5,70.77,0.98,87.36666667,18.75,753.5313333,2.4,1.916356877,10.31,5.244444444,78.91111111,55.36,9.24,32.6135,69.83,0.066,1.89,0.08,0.055,0.059,5.38,0.17,2.120147378,0.046257761,20.84683095,0.021972436,2.752336778,0.038548134,0.119499216,292.7765727,0.00578222,0.076325306,3.207204761,0.222422734,1.387732829,1.0,0.63,0.0,0.79,1.32,0.0,13.31,94.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.02,136.0,42.72706047,536.0,400.0,78.52941176
2025-02-01 21:00:00,2.39,1135.0,94900.0,3.420173178,4030.0,1438.0,2274.0,0.0,1.3,214.0,1.09,6.0,1.3,11.2567272,87.33320376,0.43603682,3.239861923,232.914,0.974032218,11.1,87.44,0.42,6.0,30.822,1.04,9.5,70.77,0.98,87.36666667,18.75,753.5313333,2.4,1.916356877,10.31,5.244444444,78.91111111,55.36,9.24,32.6135,69.83,0.066,1.89,0.08,0.055,0.059,5.38,0.17,2.120147378,0.046257761,20.84683095,0.021972436,2.752336778,0.038548134,0.119499216,292.7765727,0.00578222,0.076325306,3.207204761,0.222422734,1.387732829,1.0,0.63,0.0,0.79,1.32,0.0,13.31,94.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.285,138.0,43.05915626,538.0,400.0,81.66666667
2025-02-01 22:00:00,2.39,1136.0,96376.0,3.361989604,4023.0,1473.0,2256.0,0.0,1.3,216.0,1.09,6.0,1.3,11.2567272,87.33320376,0.43603682,3.239861923,232.914,0.974032218,11.1,87.44,0.42,6.0,30.822,1.04,9.5,70.77,0.98,87.36666667,18.75,753.5313333,2.4,1.916356877,10.31,5.244444444,78.91111111,55.36,9.24,32.6135,69.83,0.066,1.89,0.08,0.055,0.059,5.38,0.17,2.120147378,0.046257761,20.84683095,0.021972436,2.752336778,0.038548134,0.119499216,292.7765727,0.00578222,0.076325306,3.207204761,0.222422734,1.387732829,1.0,0.63,0.0,0.79,1.32,0.0,13.31,94.53,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,117.8875,135.0,43.38549075,535.0,400.0,81.55555556
2025-02-01 23:00:00,2.39,1134.0,96356.0,3.362686877,4023.0,1478.0,2255.0,0.0,1.3,216.0,1.09,7.0,1.3,11.26118905,87.28447856,0.463901241,3.026077878,232.5866667,0.990431151,11.22,87.32,0.44,7.6,31.119666663,1.02,9.56,70.74,1.02,89.58666667,18.68,754.1653333,2.36,1.977099237,10.36,5.244444444,78.89,55.57,9.19,32.6805,69.83,0.058,1.78,0.05,0.054,0.057,5.24,0.17,2.428337928,0.02842536,21.86316289,0.012182297,3.321706397,0.024364595,0.081215315,285.8000319,0.002030383,0.084870005,2.99278437,0.185170919,1.705521622,1.0,0.35,0.0,0.74,1.2,0.0,15.19,96.98,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,118.1975,143.0,43.34916865,540.0,397.0,81.81818182
2025-02-03 00:00:00,2.53,1150.0,92992.0,3.812180912,4402.0,1259.0,2239.0,0.0,1.3,186.0,1.23,6.0,1.3,11.65,86.96,0.42,3.5,223.894,0.97,11.84,86.65,0.49,4.8,31.18,1.02,9.47,70.23,1.05,80.63666667,19.25,717.5213333,2.54,1.878731343,10.07,5.466666667,77.89,55.4,9.0,33.78,68.57,0.064,1.9,0.07,0.061,0.072,5.36,0.18,4.101187606,0.03209067,34.349853,0.010910828,5.35272373,0.051345072,0.141198947,334.7603333,0.013478081,0.139273507,4.537620716,0.452478445,2.246346889,1.0,0.39,0.0,1.17,1.16,0.0,18.05666667,96.32,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,119.7425,149.0,44.39534884,549.0,400.0,80.46979866
2025-02-03 01:00:00,2.39,1186.0,93838.0,3.777842693,4402.0,1377.0,2277.0,0.0,1.25,203.0,1.14,6.0,1.3,11.65,86.96,0.42,3.5,223.894,0.97,11.84,86.65,0.49,4.8,31.18,1.02,9.47,70.23,1.05,80.63666667,19.25,717.5213333,2.54,1.878731343,10.07,5.466666667,77.89,55.4,9.0,33.78,68.57,0.064,1.9,0.07,0.061,0.072,5.36,0.18,4.101187606,0.03209067,34.349853,0.010910828,5.35272373,0.051345072,0.141198947,334.7603333,0.013478081,0.139273507,4.537620716,0.452478445,2.246346889,1.0,0.39,0.0,1.17,1.16,0.0,18.05666667,96.32,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,120.405,154.0,42.95660246,554.0,400.0,80.51948052
2025-02-03 02:00:00,2.32,1199.0,96490.0,3.674099797,4402.0,1510.0,2273.0,0.0,1.26,215.0,1.06,7.0,1.3,11.65,86.96,0.42,3.5,223.894,0.97,11.84,86.65,0.49,4.8,31.18,1.02,9.47,70.23,1.05,80.63666667,19.25,717.5213333,2.54,1.878731343,10.07,5.466666667,77.89,55.4,9.0,33.78,68.57,0.064,1.9,0.07,0.061,0.072,5.36,0.18,4.101187606,0.03209067,34.349853,0.010910828,5.35272373,0.051345072,0.141198947,334.7603333,0.013478081,0.139273507,4.537620716,0.452478445,2.246346889,1.0,0.39,0.0,1.17,1.16,0.0,18.05666667,96.32,0.1,97.0,26.69230769,13.0,60.0,28.5,8.0,120.80250000000001,157.0,43.07621881,557.0,400.0,87.51592357
